0_x,0_y,0_x,0_y,0_x,0_y,0_x,0_y
26.4574175281,2036.,26.4575710697,1995.,26.4577582283,1929.,26.4579172534,6136.
26.4622877044,2014.,26.4624629421,2015.,26.4625733299,1935.,26.4627952976,7088.
26.4674063129,1991.,26.4675653381,2025.,26.4677062435,1946.,26.4678013725,8110.
26.4724271697,1990.,26.4726050300,2033.,26.4727163715,1948.,26.4728572769,9076.
26.4774492187,1969.,26.4775813026,2018.,26.4778025550,1978.,26.4779794616,10154.
26.4824195308,1968.,26.4826665325,2015.,26.4828474922,1990.,26.4829836292,11232.
26.4876828594,1956.,26.4877951545,2003.,26.4879703922,2008.,26.4881043834,12324.
26.492672245,1957.,26.4928033752,1989.,26.4929583473,2029.,26.4932153625,13360.
26.4976714057,1948.,26.4979021949,1974.,26.4980402393,2047.,26.4981751842,14326.
26.5027151508,1964.,26.5028884811,1959.,26.5030224723,2044.,26.5031636161,15250.
26.5074515743,1983.,26.5075815124,1947.,26.5077605648,2038.,26.5080564422,16202.
26.5122831268,2003.,26.5124140186,1938.,26.5125701827,2027.,26.5127156181,812.
26.5172634525,2019.,26.5173886222,1939.,26.5175874633,1998.,26.5177214546,1750.
26.5222778720,2026.,26.5224559707,1950.,26.5225689811,1987.,26.5227933330,2814.
26.5272832317,2029.,26.5274193687,1975.,26.5275812549,1974.,26.5277161998,3836.
26.5324213905,2032.,26.5325873298,1979.,26.5327191753,1955.,26.5328522129,4914.
26.5373649997,2030.,26.5375042362,1981.,26.5376654071,1939.,26.5378022594,5936.
26.5423210067,2023.,26.5425012512,2011.,26.5427122516,1934.,26.5428042812,6860.
26.547254364,2004.,26.5473752422,2016.,26.5475092334,1933.,26.5476713581,7840.
26.5524104042,1985.,26.5525632305,2048.,26.5527072353,1934.,26.5527992649,8764.
26.5573804779,1964.,26.5575094623,2046.,26.5576684875,1955.,26.5577874584,9632.
26.5624244613,1954.,26.5626180572,2041.,26.5627522869,1973.,26.5628872318,10584.
26.5674212379,1944.,26.5675812168,2035.,26.5677593154,1997.,26.5678604049,11494.
26.5726652545,1956.,26.5727982921,2007.,26.5730443401,2015.,26.5731811923,12530.
26.5776284141,1967.,26.5777886314,1990.,26.57792453,2014.,26.5780594749,13608.
26.5826638145,1967.,26.582788269,1976.,26.5829673213,2024.,26.5831022663,14630.
26.5877552433,1980.,26.5878842277,1962.,26.5880282325,2035.,26.5881681842,15750.
26.5922391815,1991.,26.5924582881,1939.,26.5925681991,2035.,26.5927563114,332.
26.5972860259,2017.,26.5974200172,1931.,26.5975752277,2022.,26.5977132720,1270.
26.6022413177,2032.,26.6024122638,1940.,26.6025813026,2004.,26.6027582092,2278.
26.6073253555,2038.,26.6075022621,1948.,26.6076162261,1978.,26.6078374786,3286.
26.6123800678,2034.,26.6125092906,1963.,26.6126692695,1962.,26.6127882404,4266.
26.617423336,2025.,26.6175814075,1995.,26.6177153987,1957.,26.6179001731,5372.
26.6223807735,2013.,26.6226361198,2000.,26.6227903766,1958.,26.6229713363,6436.
26.6272862358,2001.,26.6274183197,2013.,26.6275732917,1952.,26.6277082366,7542.
26.6324072284,1986.,26.6326291961,2032.,26.6327643795,1947.,26.6328983707,8606.
26.637418787,1975.,26.6375723285,2038.,26.6377082271,1962.,26.6378002567,9628.
26.642421524,1949.,26.6426239414,2042.,26.6427593631,1976.,26.6429043216,10538.
26.6474552555,1936.,26.6476262016,2032.,26.6477613849,1999.,26.6479063434,11434.
26.6526279849,1948.,26.6527655525,2015.,26.6529045505,2010.,26.6530886096,12358.
26.6576745910,1954.,26.6578095359,1991.,26.6579435272,2024.,26.6580806179,13366.
26.6625869674,1956.,26.6627571983,1971.,26.6629002494,2037.,26.6630382938,14374.
26.6676712436,1977.,26.6678562564,1963.,26.6679912013,2035.,26.6681263847,15354.
26.6722793979,1988.,26.6724133892,1954.,26.6725683612,2019.,26.6727493209,62.
26.6772563858,2005.,26.6773822708,1946.,26.6775763435,2020.,26.6777146263,1098.
26.68227915,2027.,26.6824565334,1939.,26.6825676364,1999.,26.6827946109,2176.
26.6872785491,2025.,26.6874566478,1942.,26.6876635951,1977.,26.6878004474,3142.
26.6924233837,2048.,26.6925874156,1959.,26.6927144927,1954.,26.6928565902,4038.
26.6974184913,2051.,26.6975114746,1979.,26.6976664466,1939.,26.6978884143,4990.
26.7024295730,2035.,26.7025945587,1992.,26.7026744289,1935.,26.7028971118,5942.
26.7072563571,2012.,26.7073693675,2006.,26.7075663013,1942.,26.7077074451,6964.
26.7124090595,1993.,26.7125633163,2016.,26.7127502365,1955.,26.7128842277,8014.
26.7173793716,1986.,26.7175093097,2023.,26.7176683349,1960.,26.7177882595,9120.
26.7224657936,1972.,26.7226171894,2018.,26.7227952880,1978.,26.7229133052,10240.
26.7274222774,1957.,26.7276153964,2017.,26.7277496261,1997.,26.7278855247,11262.
26.7326391143,1945.,26.7327950401,2012.,26.7329290313,2021.,26.7330623073,12298.
26.7376852436,1940.,26.7377913398,1997.,26.7379272384,2034.,26.7380612297,13236.
26.7426293296,1944.,26.7427573604,1980.,26.7429023189,2047.,26.7430422706,14146.
26.7477212352,1968.,26.7478561801,1961.,26.7479913635,2038.,26.7481692237,15126.
26.7526016635,1988.,26.7526710433,1955.,26.7528570098,2024.,26.7529981536,16134.
26.7572329444,2002.,26.757373373,1941.,26.7575734062,2022.,26.7577073974,730.
26.7622943325,2017.,26.7625081939,1943.,26.7626202507,2005.,26.7627973957,1752.
26.7672818107,2030.,26.7674131793,1956.,26.7675683898,1989.,26.7677483959,2844.
26.7723184032,2037.,26.7724543018,1963.,26.7726142806,1970.,26.7727485103,3894.
26.7774224681,2034.,26.7775805397,1981.,26.7777154846,1950.,26.7778566284,4902.
26.7823775215,2036.,26.7825115127,1993.,26.7826674385,1934.,26.7827876014,5896.
26.7873397274,2029.,26.7874720497,2015.,26.7876692218,1929.,26.7877881927,6848.
26.7922609252,2002.,26.7923803729,2022.,26.7925103111,1930.,26.7927012844,7744.
26.7974605960,1990.,26.7977066440,2033.,26.7978854579,1947.,26.798021595,8780.
26.8024092121,1969.,26.8025672836,2026.,26.8026633663,1974.,26.8027985496,9760.
26.807466547,1964.,26.8076246185,2023.,26.8078024787,1984.,26.8078935546,10824.
26.8124130172,1959.,26.8125713272,1996.,26.8127072257,1992.,26.812841217,11860.
26.8176432056,1964.,26.8178053302,1992.,26.8179161949,2010.,26.8180542392,13008.
26.8226280612,1962.,26.8227999610,1981.,26.8230212135,2025.,26.8231623573,14072.
26.8277142448,1965.,26.8278873367,1964.,26.8280642433,2037.,26.8282924098,15080.
26.8326700134,1981.,26.8328462047,1945.,26.8330233497,2039.,26.8331695003,16074.
26.8372805519,1992.,26.8374164504,1928.,26.8375826282,2041.,26.8377175731,586.
26.8422854347,2018.,26.8424604339,1937.,26.8426642818,2013.,26.8428202075,1496.
26.8472497863,2029.,26.8473751945,1942.,26.8475742740,1989.,26.8477101726,2476.
26.8522363109,2046.,26.8523643417,1945.,26.8525631828,1975.,26.8527055187,3414.
26.8574076099,2026.,26.8576286239,1970.,26.8577874107,1968.,26.8579674167,4422.
26.8624158306,2008.,26.8625681800,1982.,26.8627481861,1956.,26.8628833694,5458.
26.8674042625,2018.,26.8675632877,1995.,26.8677041931,1950.,26.8678853912,6592.
26.8723612232,2011.,26.8725212020,2020.,26.872628252,1940.,26.8728602333,7642.
26.8774049682,1994.,26.8775701923,2042.,26.8776622219,1934.,26.8777962131,8580.
26.8824227256,1971.,26.8825803203,2050.,26.8826713962,1945.,26.882786314,9490.
26.8874483509,1958.,26.8876233501,2044.,26.8877582950,1973.,26.8879022998,10372.
26.8924363059,1956.,26.8926263256,2031.,26.8928983612,1994.,26.8929233951,11352.
26.8976762695,1955.,26.8977892799,2011.,26.8979251785,2009.,26.8980603618,12402.
26.9027209682,1965.,26.9028449459,1996.,26.9029803676,2014.,26.9031153125,13424.
26.9076252384,1964.,26.9078002376,1984.,26.9079363746,2016.,26.9080703659,14502.
26.9127149982,1978.,26.9128873748,1971.,26.9130213661,2022.,26.9131613178,15650.
26.9172313613,1988.,26.9173632068,1952.,26.9175632400,2018.,26.9177043838,358.
26.9222810668,2009.,26.9224100513,1942.,26.9225783748,2008.,26.9227123661,1422.
26.9272551937,2028.,26.9273653430,1938.,26.9275632305,2003.,26.9277031822,2374.
26.9322843952,2047.,26.9324572486,1934.,26.9325702590,1980.,26.9327571792,3326.
26.9373779697,2043.,26.9375794334,1965.,26.9377134246,1963.,26.9378555221,4278.
26.9424090785,2027.,26.9425630969,1980.,26.9426982803,1954.,26.9429192943,5356.
26.9473772449,2021.,26.9475105209,1992.,26.9476676387,1948.,26.9477866096,6378.
26.9522946281,2011.,26.9524674816,2006.,26.9526245994,1953.,26.9527864856,7484.
26.9574468536,1995.,26.9575817985,2020.,26.9578028125,1955.,26.9579821033,8534.
26.9624512596,1984.,26.9626284046,2025.,26.9627602500,1966.,26.9629042549,9654.
26.9674532814,1962.,26.9677093429,2028.,26.9678862495,1975.,26.9680211944,10676.
26.9724517269,1938.,26.9726272029,2023.,26.9727602405,1997.,26.9728973312,11642.
26.9776301784,1939.,26.9778561992,2010.,26.9779532356,2018.,26.9780903263,12580.
26.9826257629,1950.,26.9827583236,1989.,26.9829042358,2025.,26.9830842418,13518.
26.9877033634,1960.,26.9878702564,1974.,26.9879641933,2029.,26.9880943698,14540.
26.9927173061,1973.,26.9928312702,1963.,26.9930081768,2034.,26.9931102199,15590.
26.9972379608,1984.,26.9973719520,1954.,26.9975073738,2020.,26.997710268,284.
27.0022349758,1994.,27.0024114055,1958.,27.0025713844,2006.,27.0027053756,1362.
27.0072763366,2003.,27.007455389,1962.,27.0075686378,1994.,27.0077915592,2510.
27.0122349662,2031.,27.0123653812,1957.,27.0124993724,1981.,27.0127053661,3574.
27.0174603862,2042.,27.0176322860,1959.,27.0177622241,1959.,27.0179052753,4624.
27.0223689479,2043.,27.0224991245,1975.,27.0226614875,1944.,27.0227864189,5576.
27.0274196071,2028.,27.0275786323,1996.,27.0277126235,1940.,27.0279004974,6542.
27.0330193443,1988.,27.0331724090,2009.,27.0333981914,1946.,27.0335793895,7746.
27.0374653739,1995.,27.0376632614,2025.,27.0377593440,1952.,27.0378952426,8670.
27.0424151821,1975.,27.0425713462,2010.,27.0427103443,1965.,27.0428443355,9692.
27.0474820537,1977.,27.0476191444,2011.,27.047752182,1982.,27.0478873653,10812.
27.0525918407,1967.,27.0526702804,2012.,27.0527851982,1997.,27.0529222888,12016.
27.0576763553,1956.,27.0577865047,2004.,27.0579655570,2015.,27.058100502,13094.
27.0626738471,1944.,27.0628073616,1986.,27.0629852218,2039.,27.0632083816,14088.
27.0677142543,1957.,27.067845623,1970.,27.0680225296,2044.,27.0681145591,15026.
27.0727088851,1974.,27.0728862686,1956.,27.0730703277,2038.,27.07320718,15908.
27.0772412223,1991.,27.0774155063,1948.,27.0775704784,2028.,27.0777066154,546.
27.0823221607,2008.,27.082498352,1946.,27.0826602382,2011.,27.0828411979,1610.
27.0872483654,2016.,27.0873864097,1945.,27.0875633163,1999.,27.0877042217,2702.
27.0923207206,2021.,27.0925670070,1960.,27.0927544040,1984.,27.0928743286,3724.
27.0974522037,2019.,27.0976221961,1973.,27.0977573795,1975.,27.0979032917,4886.
27.1024713916,2033.,27.1026883525,1985.,27.1027722759,1951.,27.1029143733,5964.
27.1072392864,2022.,27.107375185,2007.,27.1075094146,1938.,27.1077094478,7042.
27.1123629016,2001.,27.1124990386,2021.,27.1126132411,1938.,27.1127903861,8036.
27.1174202365,1979.,27.1175713939,2033.,27.1177075309,1944.,27.1179135246,9044.
27.1224646968,1974.,27.1225710315,2026.,27.1227071685,1962.,27.1229803962,10080.
27.1274333400,1966.,27.1276042861,2024.,27.1277943058,1979.,27.1279833717,11158.
27.1326339645,1963.,27.1327631874,2010.,27.1328983707,1999.,27.1330376071,12222.
27.1376715106,1968.,27.1377854747,2002.,27.1379225654,2000.,27.1381004257,13342.
27.1426718635,1964.,27.1427991790,1974.,27.1429343624,2014.,27.1431122226,14546.
27.1477141780,1971.,27.1478853626,1966.,27.1480222148,2029.,27.148162405,15610.
27.1522837085,1987.,27.1524579925,1950.,27.1525712413,2037.,27.1527512474,234.
27.1573012275,1999.,27.1574674053,1933.,27.1575713558,2028.,27.1577961845,1186.
27.1622753543,2025.,27.1624112529,1940.,27.1625671787,2012.,27.1627052230,2208.
27.1672773761,2028.,27.1674113674,1945.,27.1675672931,1990.,27.1677503986,3202.
27.1724069519,2026.,27.1725631160,1969.,27.1727049751,1972.,27.1727972431,4294.
27.1774201793,2019.,27.1775792045,1981.,27.1778023643,1965.,27.1779792709,5386.
27.1823673648,2014.,27.1825013561,1988.,27.1826143665,1961.,27.1827912731,6492.
27.1873300476,2010.,27.1875002784,2000.,27.1876624031,1959.,27.1878433628,7640.
27.1923773689,1993.,27.1925082607,2026.,27.1926663322,1949.,27.1927853031,8746.
27.1974482936,1976.,27.1976793212,2035.,27.1978001995,1963.,27.1979341907,9796.
27.2024484081,1955.,27.2026222152,2036.,27.2027562065,1977.,27.2029002113,10790.
27.2074473304,1949.,27.2076661987,2020.,27.2078893585,1997.,27.2080212039,11770.
27.2126572532,1960.,27.2127952976,2004.,27.2130422992,2014.,27.2131753368,12820.
27.2176683349,1961.,27.2177863521,1989.,27.2179654045,2019.,27.2180993957,13982.
27.2226641578,1975.,27.2228539390,1976.,27.2230780525,2016.,27.2232141895,15032.
27.2274065418,1986.,27.2275634212,1970.,27.2277484340,2006.,27.2278395099,16278.
27.2322919769,1996.,27.2324684066,1956.,27.2326243324,2007.,27.2327871723,1014.
27.2372923297,2014.,27.2373812599,1952.,27.2376082344,1998.,27.2377071781,2120.
27.2422812385,2030.,27.2424593372,1948.,27.2426152629,1981.,27.2427921695,3212.
27.2474043769,2037.,27.2475622100,1960.,27.2477481765,1962.,27.2479813499,4206.
27.2524152202,2027.,27.2526243133,1978.,27.2527594966,1953.,27.2528944416,5242.
27.2574165267,2012.,27.2575686378,1998.,27.2577085895,1948.,27.2577984733,6348.
27.2623348636,1979.,27.2625103397,2012.,27.2626662654,1953.,27.2628543777,7398.
27.2674594326,1993.,27.2676625652,2020.,27.2678544921,1957.,27.2679906291,8504.
27.2724662227,1981.,27.2726633949,2013.,27.2727992935,1972.,27.2729351921,9624.
27.2774453563,1975.,27.2776222629,2013.,27.2777572078,1983.,27.2778942985,10744.
27.2824600143,1960.,27.2826621932,2012.,27.2827854557,1997.,27.2829215927,11808.
27.2876744670,1953.,27.2878065509,1997.,27.2879414958,2019.,27.2880785865,12858.
27.2926910324,1960.,27.2928450508,1982.,27.2930643959,2024.,27.2932033939,13936.
27.2977323932,1968.,27.2978513641,1969.,27.2979803485,2032.,27.2981164855,14930.
27.3025839729,1986.,27.3027542037,1960.,27.3028972549,2020.,27.3030782146,15994.
27.3072321815,1997.,27.307415287,1948.,27.3075714511,2017.,27.3077485961,618.
27.3122773571,2012.,27.3124103946,1961.,27.3125663204,1991.,27.3127494258,1766.
27.3172905845,2010.,27.3174665374,1975.,27.3176234168,1985.,27.3177586002,2970.
27.3224087162,2011.,27.3225672645,1976.,27.32275037,1971.,27.322883646,4104.
27.3273964328,2017.,27.327511589,1985.,27.3276665611,1961.,27.3277895851,5224.
27.332420866,2023.,27.332621376,2003.,27.3327134056,1938.,27.3328543109,6274.
27.3373191757,1999.,27.3374991817,2018.,27.3376613063,1947.,27.337854187,7310.
27.3424153728,1995.,27.3425660533,2017.,27.3427040977,1956.,27.3427961273,8388.
27.3474193019,1977.,27.3475773735,2020.,27.3477123184,1967.,27.3478541774,9480.
27.3524883193,1972.,27.3526392383,2012.,27.3528032703,1992.,27.3529181880,10572.
27.357462923,1967.,27.3576612873,2004.,27.3577971858,1999.,27.3579323692,11734.
27.3626661701,1978.,27.362798254,1988.,27.3629331989,2008.,27.3630693359,12938.
27.3677122993,1968.,27.3678412837,1981.,27.3679762287,2016.,27.3681111736,14058.
27.3727100296,1984.,27.3728421134,1964.,27.3729772968,2030.,27.3731122417,15122.
27.3774972362,1985.,27.3777122898,1960.,27.3778543872,2031.,27.3780363006,16200.
27.3822901649,2005.,27.3824153347,1934.,27.3825693531,2027.,27.3827052516,824.
27.3872743053,2020.,27.387452404,1953.,27.3875642223,1993.,27.3877902431,1888.
27.3922784728,2019.,27.3924115104,1961.,27.3925655288,1982.,27.3927045269,2910.
27.3973739547,2025.,27.3975072307,1971.,27.3976211948,1970.,27.3977845115,4016.
27.4023750228,2011.,27.4025082988,1986.,27.4026651782,1972.,27.4028962059,5178.
27.4074314041,2011.,27.4075754089,1992.,27.4077942771,1962.,27.4079811973,6326.
27.4122832221,2001.,27.4124582214,2012.,27.4126131935,1957.,27.4127483768,7474.
27.4174452228,1984.,27.4175804061,2025.,27.4178433818,1953.,27.4180202884,8552.
27.4224899215,1973.,27.4227092666,2030.,27.4228961868,1966.,27.4230351848,9574.
27.4274464054,1972.,27.4276233119,2027.,27.4278023643,1984.,27.4279363555,10624.
27.4324937267,1962.,27.4327099723,2014.,27.4328973693,1999.,27.4330363674,11744.
27.4376442832,1963.,27.4378102226,1995.,27.4380722446,2010.,27.4382064743,12794.
27.4427121086,1973.,27.4428413314,1981.,27.4429762763,2013.,27.4431221885,13956.
27.4477131767,1986.,27.4478862686,1976.,27.4480202598,2007.,27.4481602115,15090.
27.4523642463,1997.,27.4525633258,1964.,27.4527032775,2012.,27.4528832836,16294.
27.4572422904,2007.,27.4574141902,1951.,27.4575694007,2013.,27.4577052993,1016.
27.4622912807,2022.,27.4624593658,1947.,27.4625683231,1997.,27.4628022117,2108.
27.4672801895,2033.,27.4674091739,1960.,27.4675662918,1979.,27.4677021903,3158.
27.4724183483,2031.,27.4725802345,1968.,27.4727561874,1963.,27.4728992385,4166.
27.4774053497,2024.,27.4775615138,1985.,27.4777036113,1963.,27.4777975482,5272.
27.4824192924,1996.,27.4825702114,2000.,27.4827912254,1954.,27.4829771919,6378.
27.4873192710,1991.,27.4875002307,1998.,27.4876122875,1966.,27.4877913398,7442.
27.4924571914,1989.,27.4925692481,2009.,27.492839138,1972.,27.4930241508,8688.
27.4974625511,1976.,27.4976594848,2018.,27.4978394908,1978.,27.4979744358,9850.
27.5024459762,1964.,27.5025773448,2014.,27.5027552051,1998.,27.5029862327,10900.
27.5075033111,1952.,27.5076113147,2016.,27.5077462596,2009.,27.5079672737,11978.
27.5126669807,1955.,27.5127971572,1996.,27.5129313869,2021.,27.5130665702,12986.
27.5177176399,1972.,27.5179136199,1982.,27.5180914802,2027.,27.5182245178,14106.
27.5226760311,1982.,27.5227873725,1971.,27.5229652328,2023.,27.5231442852,15128.
27.5274613304,1992.,27.5276272697,1974.,27.5278022689,2010.,27.5279372138,16276.
27.5322385234,1996.,27.533146183,1965.,27.5333273811,2001.,27.5334625644,1040.
27.5372784538,2011.,27.5374584598,1963.,27.537614624,1989.,27.5377924842,2216.
27.5422888202,2022.,27.5425093574,1959.,27.5426662368,1979.,27.5428522033,3448.
27.5474133892,2031.,27.5476112766,1976.,27.5477462215,1958.,27.5478814048,4428.
27.5524692935,2026.,27.5526173515,1990.,27.5527542037,1949.,27.5528893871,5548.
27.5574479503,2018.,27.5576103134,2005.,27.5577752990,1943.,27.5579371852,6514.
27.5622749729,2000.,27.5624552173,2015.,27.5626092357,1949.,27.5627031726,7592.
27.5675173206,1989.,27.5676923198,2020.,27.5678112907,1956.,27.5679471893,8656.
27.5724847717,1985.,27.5726480884,2013.,27.5727754039,1978.,27.5729523105,9720.
27.5774872703,1980.,27.5777242584,2002.,27.5778782768,1990.,27.5780542297,10980.
27.5826018257,1970.,27.5827300949,2006.,27.5828392906,1997.,27.5831354064,12114.
27.5877592964,1964.,27.5878842277,1989.,27.5880163116,2008.,27.5881584091,13262.
27.5926311416,1958.,27.5927880210,1982.,27.5929375095,2028.,27.5931144161,14270.
27.5977435512,1976.,27.5978525085,1966.,27.5980225009,2034.,27.5982005996,15362.
27.6023440761,1986.,27.6025240821,1949.,27.602637331,2026.,27.602776329,0.
27.6073081893,2001.,27.6074421806,1951.,27.6075663967,2018.,27.6077442569,1008.
27.612303297,2007.,27.6125271720,1957.,27.6126332683,1997.,27.6128082675,2100.
27.6173129482,2013.,27.6174493236,1965.,27.6176042957,1986.,27.6177385253,3304.
27.6224725646,2010.,27.6225972576,1978.,27.622710268,1978.,27.6228523654,4480.
27.6274462146,2016.,27.6276212139,1978.,27.6277552051,1971.,27.6279783649,5614.
27.6323542995,2015.,27.6324532432,1995.,27.6326902313,1952.,27.6328661842,6692.
27.6373210353,2008.,27.6374493045,2007.,27.6376042766,1948.,27.6376953525,7840.
27.6424720687,1986.,27.642603199,2027.,27.6427534027,1950.,27.6428952617,8862.
27.6474802894,1971.,27.647613327,2021.,27.6477501792,1964.,27.6479752464,9898.
27.6524739665,1971.,27.6526911659,2016.,27.6528242034,1984.,27.6529603404,10990.
27.6576092643,1969.,27.6577423019,2007.,27.6578843994,1995.,27.6580343646,12110.
27.6626813812,1975.,27.6628742618,1996.,27.6629782123,1997.,27.6630883617,13342.
27.6676958007,1970.,27.6679494781,1987.,27.6680875225,2013.,27.6681795520,14420.
27.6727540893,1977.,27.6728933258,1966.,27.6730363769,2021.,27.6732173366,15610.
27.6773024005,1987.,27.6774373455,1953.,27.6775393886,2023.,27.6777043743,318.
27.6823017997,2004.,27.6824832363,1945.,27.6826372547,2011.,27.6828203601,1340.
27.6873183650,2015.,27.6874933643,1949.,27.6876492900,1998.,27.6878111762,2432.
27.6923253936,2026.,27.6924581928,1955.,27.6925824089,1980.,27.6927833957,3468.
27.6974959774,2025.,27.6976983947,1972.,27.6978824539,1964.,27.6980154914,4546.
27.7024360103,2016.,27.7025919361,1980.,27.7027271194,1964.,27.7029052181,5708.
27.7073126239,2005.,27.7074525756,1990.,27.7075765533,1966.,27.7077856464,6856.
27.7124438686,2002.,27.7125902576,2005.,27.712782423,1962.,27.7128804130,8032.
27.7174804611,1992.,27.7176044387,2023.,27.7177396221,1956.,27.7178836269,9138.
27.7224767608,1969.,27.7226043148,2011.,27.7227132720,1970.,27.7228773040,10286.
27.7275321884,1957.,27.7276602191,2025.,27.7277944488,1985.,27.7280254764,11322.
27.7326713008,1958.,27.7327933711,2001.,27.7329442901,2002.,27.7331512374,12344.
27.7377343578,1972.,27.7378402156,1988.,27.7380023403,2015.,27.7381382389,13520.
27.7426481647,1976.,27.7427809638,1981.,27.7429283065,2012.,27.7431083126,14514.
27.747723381,1982.,27.7478783531,1974.,27.7480602664,2013.,27.7482142848,15774.
27.7523050708,1991.,27.7524371547,1967.,27.7525651855,2008.,27.7527013225,552.
27.7572865886,2018.,27.7575176162,1958.,27.7576575679,2001.,27.7577915592,1714.
27.7623529834,2020.,27.7625282211,1956.,27.762701313,1980.,27.7628372116,2820.
27.76735429,2037.,27.7674913806,1944.,27.7676911754,1968.,27.7678032321,3828.
27.7723963661,2034.,27.7725863857,1976.,27.7727423114,1957.,27.7728844089,4864.
27.7774451179,2029.,27.7776031894,1989.,27.7777421874,1953.,27.7778382701,5928.
27.7822759551,2008.,27.7824411792,2002.,27.7825973434,1954.,27.7827403945,7048.
27.7874722881,1992.,27.7876933021,2005.,27.787825386,1966.,27.7879603309,8154.
27.7924726409,1981.,27.7925813598,2010.,27.7927122516,1971.,27.7928483886,9288.
27.7974822921,1979.,27.7977126045,2009.,27.7978244228,1978.,27.7979314727,10506.
27.8025260372,1964.,27.8026934070,2013.,27.8028111858,1991.,27.8029911918,11640.
27.8076663417,1961.,27.8078022403,1994.,27.8079362316,2013.,27.8081183834,12746.
27.8127100868,1959.,27.8128400249,1971.,27.8129742546,2021.,27.8131082458,13824.
27.8177082939,1969.,27.8178542060,1967.,27.8179753227,2030.,27.8181212348,14804.
27.8226917190,1982.,27.8228209419,1964.,27.8229742450,2015.,27.8231132431,15924.
27.8272972507,1996.,27.8274283809,1958.,27.8275874061,2013.,27.8277023239,674.
27.8323462409,2004.,27.832523386,1966.,27.8326852722,1993.,27.8328652782,1808.
27.8373115463,2004.,27.8374150199,1967.,27.8376083774,1982.,27.8377092285,2984.
27.8424497051,2017.,27.8425758285,1973.,27.8427973194,1969.,27.8429742259,4174.
27.8474111957,2020.,27.8475613994,1983.,27.8477461738,1961.,27.8478813571,5350.
27.8524229927,2032.,27.8525882167,1993.,27.8527102870,1943.,27.8528633518,6358.
27.8573232097,2015.,27.8574963016,2020.,27.8576581878,1937.,27.8578381938,7380.
27.862467329,1992.,27.8627083702,2020.,27.862896244,1951.,27.8630352420,8444.
27.8674071235,1979.,27.8675592346,2024.,27.8676941795,1969.,27.8678284091,9494.
27.8724677963,1984.,27.8726642532,2017.,27.8727972908,1981.,27.8729322357,10628.
27.8774571819,1973.,27.8776653213,2004.,27.8778953952,1992.,27.8781202239,11748.
27.8827221794,1977.,27.8828552169,1995.,27.8829873008,1999.,27.8831231994,12980.
27.8876738948,1972.,27.8877981109,1981.,27.8879750175,2013.,27.8881102008,14128.
27.8927481575,1973.,27.8928742809,1974.,27.8930251998,2026.,27.8931923313,15178.
27.8976123733,1982.,27.8977492256,1951.,27.8978794021,2027.,27.8981011314,16228.
27.9022813243,1997.,27.9024162693,1943.,27.9025843543,2028.,27.9027522010,838.
27.9073000354,2010.,27.9074249668,1953.,27.9076199932,2000.,27.9077561302,1944.
27.9122889442,2015.,27.9124401016,1958.,27.9125881595,1993.,27.9127130908,2994.
27.9174530906,2022.,27.9175770683,1972.,27.9177110595,1972.,27.9178519649,4142.
27.9224238796,1983.,27.922577898,1984.,27.9226680202,1973.,27.9228029651,5360.
27.92745928,2013.,27.9276214046,1970.,27.9277553958,1969.,27.9279413623,6564.
27.9323053760,2003.,27.932387392,2004.,27.9325712127,1957.,27.9327533645,7656.
27.9374969406,1989.,27.9376264019,2031.,27.9378803176,1946.,27.9380512638,8748.
27.9424803657,1975.,27.9426939887,2034.,27.942907135,1959.,27.9430172843,9770.
27.9474904937,1968.,27.9477384490,2023.,27.9479244155,1979.,27.9480624599,10848.
27.9524615211,1964.,27.9525635642,2010.,27.9527495307,1998.,27.952883522,11870.
27.9577141208,1965.,27.9578371448,2002.,27.9579720897,2008.,27.9581072731,12990.
27.9626326961,1968.,27.9627561969,1992.,27.9628913803,2011.,27.9630322856,14082.
27.9677143497,1978.,27.9678833885,1981.,27.9681053562,2008.,27.9682472152,15258.
27.9723363323,1972.,27.9724572105,1970.,27.9726221961,2009.,27.9727492732,78.
27.9772820873,1999.,27.9774129791,1953.,27.9776122970,2017.,27.9777472419,1142.
27.9823601646,2018.,27.9825272960,1941.,27.9826412601,1998.,27.9828184051,2248.
27.9873052043,2036.,27.9874391956,1943.,27.9875953598,1983.,27.9877741737,3256.
27.9924662513,2032.,27.9925702018,1971.,27.9927091999,1963.,27.9929113788,4292.
27.997410099,2014.,27.9975653095,1980.,27.9977443618,1965.,27.9978793067,5426.
28.0024199886,2013.,28.0026183528,1990.,28.0027532978,1955.,28.0029402179,6518.
28.0073473854,2002.,28.0075233383,2000.,28.0076861782,1966.,28.0078223152,7694.
28.0124643249,1994.,28.0125773353,2008.,28.0127082271,1971.,28.0129113597,8856.
28.0174551410,1976.,28.0175619525,2017.,28.0178292198,1972.,28.0180073184,10060.
28.0225420398,1966.,28.0227282447,2012.,28.0229103965,1979.,28.0230453414,11222.
28.0276112956,1948.,28.0277812881,2017.,28.0278923912,2001.,28.0280223293,12146.
28.0327110691,1950.,28.0328381462,1996.,28.0329730911,2016.,28.033108036,13252.
28.0377052230,1966.,28.0378382606,1989.,28.0379734439,2020.,28.0381086273,14288.
28.0427124900,1978.,28.0428381366,1972.,28.0430152816,2019.,28.0431561870,15436.
28.0472722454,1987.,28.0474493904,1968.,28.0475612087,2010.,28.0477853221,144.
